time,ансамбль 60/120/250,один N=60,один N=120,один N=250,всегда лонг (вол-норм.),B&H равные доли
2025-02-20,1.469722622435367,2.0656184830415407,1.8952043656867237,0.914632533968607,1.351511867780032,1.2468959643131605
2025-02-21,1.470159812770637,2.0622737271880256,1.8958731934659203,0.9175569541084238,1.3463292187511937,1.2397618173387448
2025-02-24,1.4732712133331825,2.0677436996956713,1.8997250230865805,0.9179904134405179,1.346781930603773,1.2428166084324868
2025-02-25,1.4770924104955836,2.0739449259727363,1.9120875073574188,0.9226769513827766,1.3384798666380187,1.2367776817324743
2025-02-26,1.4700049293219086,2.0531363786491337,1.8962655563722044,0.919501833663236,1.3396518815094618,1.231785949944103
2025-02-27,1.4634923484740445,2.035375687152886,1.879961611947141,0.9160559234434485,1.3405845224032813,1.2297658662779751
2025-02-28,1.4610736544496281,2.0265778385194184,1.875470571935899,0.9176842882016383,1.3352674850921855,1.22123013888979
2025-03-03,1.461879062624073,2.024193743348205,1.8732763851573997,0.9213378530446813,1.3341799869770141,1.2153927020613613
2025-03-04,1.4681260344884226,2.0467971843045447,1.89428008769145,0.9174581507321481,1.3419054311576837,1.2350348761312735
2025-03-05,1.467253568941528,2.0461655386748183,1.893695509137188,0.9163886407087996,1.3450601394439332,1.2389755586729563
2025-03-06,1.4632870131975502,2.036050135912329,1.8843338556334124,0.91801707723031,1.3419411347910382,1.2305036704245382
2025-03-07,1.4632027739850213,2.0334891558777026,1.8819637070316027,0.9201678342707846,1.3384092195040425,1.2241069205496444
2025-03-10,1.4739355727306225,2.052663248971874,1.8997090425374128,0.923063698757309,1.3331991372000762,1.2223831545355437
2025-03-11,1.4755735596866462,2.0548363971540846,1.9017202585781283,0.9241804819318737,1.33292504670645,1.2214185878361246
2025-03-12,1.4700184701586838,2.0451045555803717,1.8927135852003183,0.9216071406702752,1.336260711139974,1.222865788488931
2025-03-13,1.480485016204972,2.0588239260455494,1.9054106567456257,0.9289150807349932,1.3326280994162945,1.216550886418465
2025-03-14,1.4848179383846696,2.06803164995006,1.9139322670834868,0.9287431263159253,1.3341340926869154,1.2210187004496484
2025-03-17,1.4993114176933058,2.0943535587233795,1.9382927987676615,0.9360327485738202,1.330626271887863,1.2228828684941786
2025-03-18,1.508972105384145,2.109248885340181,1.9520782000894124,0.9434191395335574,1.3280477981547036,1.219880075098203
2025-03-19,1.49953485544215,2.0938304899244575,1.937808706441422,0.938624323846027,1.3313004275656863,1.2200990331993389
2025-03-20,1.4883826775382463,2.076485575487565,1.9217562483412898,0.9326800056756908,1.3366129438642607,1.224409084445543
2025-03-21,1.4883028293564409,2.072568898017923,1.9181314221017651,0.9361118350521478,1.330383821807181,1.213282564608459
2025-03-24,1.482693419545775,2.0631566445883047,1.9094205227568017,0.9340627281990902,1.3324835328681448,1.2140332628847676
2025-03-25,1.486499068133638,2.0658374188133397,1.911901539084663,0.9388269736996168,1.3271464234587116,1.205550499930939
2025-03-26,1.4855211237311,2.063166180861739,1.909463512458629,0.9393618299691513,1.3257192624528917,1.2027199793456094
2025-03-27,1.4871423289369752,2.0588886545008775,1.9071051308273632,0.9463073645228797,1.3207074280433022,1.1905094849409006
2025-03-28,1.4758557765777256,2.034545413064016,1.884545075129974,0.9471502341926246,1.3212849789266692,1.1844338467313325
2025-03-31,1.4779752490600677,2.0378699754073453,1.8877255285681331,0.9480259043441706,1.3238574103548069,1.1856935284439343
2025-04-01,1.4854675289431933,2.037482789419463,1.8980362180717858,0.9556165651301214,1.31342226664933,1.1681389098795523
2025-04-02,1.485691385864559,2.0344771091394294,1.8979476443096412,0.9573682886833013,1.3122629023402548,1.163934319570638
2025-04-03,1.4854322368973287,2.0112559490839614,1.9032417947024622,0.9651262392921051,1.2986650520506333,1.144329602967058
2025-04-04,1.4776662421116684,1.99587568876348,1.8968412530846526,0.9704637570497504,1.2822818734832189,1.1223273466496262
2025-04-07,1.479187800236623,1.998656088016884,1.900264292677793,0.9744320929309965,1.2712603532318019,1.1073768953832068
2025-04-08,1.4794231612463677,1.999475299533929,1.9011527742197014,0.9744995581234513,1.2734097200839627,1.1099099304830613
2025-04-09,1.4930929348564828,2.022305499931162,1.9194838756982833,0.9902608713720525,1.2611233258788181,1.0876318040892632
2025-04-10,1.4911709621693214,2.020007827315558,1.905576428731182,0.9830299462600055,1.2799222171083793,1.1148014660103185
2025-04-11,1.4940767331297709,2.0267268065991098,1.9174978176899973,0.9814861344900485,1.2872918315510657,1.1297847245051142
2025-04-14,1.494220503588304,2.027065899934057,1.9155000991562956,0.9826278052391982,1.2833409856443012,1.124496094768025
2025-04-15,1.4958763225126006,2.0293220625693453,1.917663799173095,0.9836908646402902,1.2838119510983084,1.1234582442550456
